"votes","seats"
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.362,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
0.364,0.117
